season,club,player,height,minutes,height_match
2024-25,Brentford,Mikkel Damsgaard,180,2911,surname+initial
2024-25,Brentford,Josh Dasilva,184,0,full
2024-25,Brentford,Mark Flekken,195,3275,full
2024-25,Brentford,Rico Henry,170,94,full
2024-25,Brentford,Aaron Hickey,185,0,full
2024-25,Brentford,Vitaly Janelt,184,2251,full
2024-25,Brentford,Mathias Jensen,180,846,full
2024-25,Brentford,Kim Ji-soo,192,28,tokens
2024-25,Brentford,Yunus Emre Konak,181,53,full
2024-25,Brentford,Keane Lewis-Potter,170,3092,full
2024-25,Brentford,Bryan Mbeumo,171,3415,full
2024-25,Brentford,Ben Mee,180,180,full
2024-25,Brentford,Christian Nørgaard,187,2820,full
2024-25,Brentford,Frank Onyeka,183,23,full
2024-25,Brentford,Myles Peart-Harris,187,0,full
2024-25,Brentford,Ethan Pinnock,194,1912,full
2024-25,Brentford,Mads Roerslev Rasmussen,184,1100,full
2024-25,Brentford,Kevin Schade,185,2281,full
2024-25,Brentford,Igor Thiago Nascimento Rodrigues,188,167,alias
2024-25,Brentford,Ivan Toney,187,0,full
2024-25,Brentford,Hákon Valdimarsson,196,144,surname+initial
2024-25,Brentford,Yoane Wissa,176,2921,full
2024-25,Brentford,Yehor Yarmoliuk,180,1435,full
2024-25,Brentford,Mathias Jorgensen,185,0,full
2024-25,Brentford,Fábio Freitas Gouveia Carvalho,,443,UNMATCHED
2024-25,Brentford,Sepp van den Berg,192,2584,full
2024-25,Brentford,Ryan Trevitt,170,3,full
2024-25,Brentford,Gustavo Nunes Fernandes Gomes,180,11,initial+lasttoken
2024-25,Brentford,Jayden Meghoma,,4,UNMATCHED
2024-25,Brentford,Tony Yogane,,0,UNMATCHED
2024-25,Brentford,Paris Maghoma,178,112,surname+initial
2024-25,Brentford,Benjamin Arthur,,0,UNMATCHED
2024-25,Brentford,Thomas Frank,,0,UNMATCHED
2024-25,Brentford,Michael Kayode,179,523,full
2024-25,Brentford,Julian Eyestone,,0,UNMATCHED
2024-25,Brentford,Iwan Morgan,,0,UNMATCHED
2024-25,Brentford,Benjamin Fredrick,,0,UNMATCHED
2024-25,Brighton,Simon Adingra,175,1081,full
2024-25,Brighton,Benicio Baker-Boaitey,,0,UNMATCHED
2024-25,Brighton,Carlos Baleba,179,2660,full
2024-25,Brighton,Valentín Barco,172,0,full
2024-25,Brighton,Amario Cozier-Duberry,170,0,full
2024-25,Brighton,Mahmoud Dahoud,178,0,full
2024-25,Brighton,Lewis Dunk,192,2081,full
2024-25,Brighton,Pervis Estupiñán,175,2399,full
2024-25,Brighton,Billy Gilmour,170,97,full
2024-25,Brighton,Pascal Groß,181,0,full
2024-25,Brighton,Jack Hinshelwood,178,1839,surname+initial
2024-25,Brighton,Ibrahim Osman,179,0,full
2024-25,Brighton,Igor Julio dos Santos de Paulo,185,959,full
2024-25,Brighton,João Pedro Junqueira de Jesus,182,1946,full
2024-25,Brighton,Kacper Kozłowski,182,0,full
2024-25,Brighton,Tariq Lamptey,163,856,full
2024-25,Brighton,Solly March,180,161,full
2024-25,Brighton,Adrian Mazilu,186,0,full
2024-25,Brighton,James Milner,175,170,full
2024-25,Brighton,Yankuba Minteh,180,1831,full
2024-25,Brighton,Mitoma Kaoru,178,2597,tokens
2024-25,Brighton,Jakub Moder,191,9,full
2024-25,Brighton,Mark O’Mahony,,0,UNMATCHED
2024-25,Brighton,Odeluga Offiah,181,0,full
2024-25,Brighton,Cameron Peupion,170,0,full
2024-25,Brighton,Jeremy Sarmiento Morante,,8,UNMATCHED
2024-25,Brighton,Jason Steele,188,180,full
2024-25,Brighton,Deniz Undav,179,0,full
2024-25,Brighton,Jan Paul van Hecke,185,2960,surname+initial
2024-25,Brighton,Joël Veltman,184,1694,full
2024-25,Brighton,Bart Verbruggen,194,3240,full
2024-25,Brighton,Adam Webster,191,885,full
2024-25,Brighton,Danny Welbeck,185,2109,full
2024-25,Brighton,Mats Wieffer,188,1003,full
2024-25,Brighton,Brajan Gruda,178,676,full
2024-25,Brighton,Yasin Ayari,172,1958,full
2024-25,Brighton,Andrew Moran,177,0,full
2024-25,Brighton,Carl Rushworth,188,0,full
2024-25,Brighton,Georginio Rutter,182,1651,full
2024-25,Brighton,Ferdi Kadioglu,174,385,surname+initial
2024-25,Brighton,Matt O'Riley,187,929,surname+initial
2024-25,Brighton,Imari Samuels,187,0,surname+initial
2024-25,Brighton,Killian Cahill,,0,UNMATCHED
2024-25,Brighton,Ruairi McConville,,0,UNMATCHED
2024-25,Brighton,Jacob Slater,179,0,full
2024-25,Brighton,Diego Gómez,164,507,full
2024-25,Brighton,Fabian Hürzeler,,0,UNMATCHED
2024-25,Brighton,Joe Knight,179,0,surname+initial
2024-25,Brighton,Eiran Cashin,180,19,full
2024-25,Brighton,Charlie Tasker,,0,UNMATCHED
2024-25,Brighton,Freddie Simmonds,,0,UNMATCHED
2024-25,Brighton,Harry Howell,,6,UNMATCHED
2024-25,Chelsea,Andrey Nascimento dos Santos,176,0,full
2024-25,Chelsea,Ângelo Gabriel Borges Damaceno,180,0,full
2024-25,Chelsea,Benoît Badiashile,194,332,full
2024-25,Chelsea,Lucas Bergström,200,0,full
2024-25,Chelsea,Marcus Bettinelli,193,0,full
2024-25,Chelsea,Moisés Caicedo Corozo,178,3351,initial+lasttoken
2024-25,Chelsea,Cesare Casadei,186,0,full
2024-25,Chelsea,Trevoh Chalobah,191,1969,full
2024-25,Chelsea,Carney Chukwuemeka,188,0,full
2024-25,Chelsea,Levi Colwill,187,3150,full
2024-25,Chelsea,Marc Cucurella Saseta,173,2988,full
2024-25,Chelsea,David Datro Fofana,181,0,full
2024-25,Chelsea,Deivid Washington de Souza Eugênio,187,0,initial+lasttoken
2024-25,Chelsea,Kiernan Dewsbury-Hall,180,257,surname+initial
2024-25,Chelsea,Enzo Fernández,178,2943,full
2024-25,Chelsea,Conor Gallagher,182,0,full
2024-25,Chelsea,Alfie Gilchrist,183,0,full
2024-25,Chelsea,Malo Gusto,179,1853,full
2024-25,Chelsea,Reece James,178,1057,surname+initial
2024-25,Chelsea,Omari Kellyman,182,0,full
2024-25,Chelsea,Roméo Lavia,181,792,full
2024-25,Chelsea,Romelu Lukaku Bolingoli,,0,UNMATCHED
2024-25,Chelsea,Malang Sarr,183,0,full
2024-25,Chelsea,Noni Madueke,182,2028,full
2024-25,Chelsea,Marc Guiu Paz,,71,UNMATCHED
2024-25,Chelsea,Mykhailo Mudryk,175,145,full
2024-25,Chelsea,Nicolas Jackson,186,2220,full
2024-25,Chelsea,Christopher Nkunku,175,904,full
2024-25,Chelsea,Cole Palmer,189,3193,surname+initial
2024-25,Chelsea,Đorđe Petrović,194,0,full
2024-25,Chelsea,Renato Palma Veiga,190,176,webname-full
2024-25,Chelsea,Robert Sánchez,175,2880,surname+initial
2024-25,Chelsea,Tosin Adarabioyo,197,1403,full
2024-25,Chelsea,Wesley Fofana,190,1172,surname+initial
2024-25,Chelsea,Jadon Sancho,180,1754,full
2024-25,Chelsea,Pedro Lomba Neto,172,2262,full
2024-25,Chelsea,Caleb Wiley,178,0,full
2024-25,Chelsea,Filip Jørgensen,189,540,full
2024-25,Chelsea,João Félix Sequeira,181,362,full
2024-25,Chelsea,Samuel Rak-Sakyi,,0,UNMATCHED
2024-25,Chelsea,Tyrique George,,177,UNMATCHED
2024-25,Chelsea,Josh Acheampong,,168,UNMATCHED
2024-25,Chelsea,Enzo Maresca,180,0,full
2024-25,Chelsea,Mathis Amougou,,7,UNMATCHED
2024-25,Chelsea,Aaron Anselmino,,0,UNMATCHED
2024-25,Chelsea,Shumaira Mheuka,,1,UNMATCHED
2024-25,Chelsea,Ishé Samuels-Smith,,0,UNMATCHED
2024-25,Chelsea,Genesis Antwi,,0,UNMATCHED
2024-25,Crystal Palace,Eddie Nketiah,175,1018,full
2024-25,Crystal Palace,Ben Chilwell,180,254,full
2024-25,Crystal Palace,Naouirou Ahamada,183,0,full
2024-25,Crystal Palace,Cheick Doucouré,180,443,full
2024-25,Crystal Palace,Chris Richards,188,1921,full
2024-25,Crystal Palace,Chadi Riad Dnanou,186,90,full
2024-25,Crystal Palace,Nathaniel Clyne,175,477,full
2024-25,Crystal Palace,Malcolm Ebiowei,185,0,full
2024-25,Crystal Palace,Eberechi Eze,178,2588,full
2024-25,Crystal Palace,Marc Guéhi,182,3059,surname+initial
2024-25,Crystal Palace,Dean Henderson,188,3420,full
2024-25,Crystal Palace,Rob Holding,189,0,full
2024-25,Crystal Palace,Will Hughes,185,2100,full
2024-25,Crystal Palace,Daichi Kamada,180,1545,full
2024-25,Crystal Palace,Jefferson Lerma Solís,179,2270,alias
2024-25,Crystal Palace,Jean-Philippe Mateta,192,2642,full
2024-25,Crystal Palace,Matheus França de Oliveira,184,52,full
2024-25,Crystal Palace,Remi Matthews,192,0,full
2024-25,Crystal Palace,Tyrick Mitchell,175,3090,surname+initial
2024-25,Crystal Palace,Daniel Muñoz,181,3229,full
2024-25,Crystal Palace,David Ozoh,189,0,full
2024-25,Crystal Palace,Jesurun Rak-Sakyi,178,0,full
2024-25,Crystal Palace,Jeffrey Schlupp,178,95,full
2024-25,Crystal Palace,Joel Ward,188,71,full
2024-25,Crystal Palace,Adam Wharton,175,1314,surname+initial
2024-25,Crystal Palace,Matt Turner,190,0,surname+initial
2024-25,Crystal Palace,Ismaïla Sarr,185,2708,full
2024-25,Crystal Palace,Franco Umeh-Chibueze,,0,UNMATCHED
2024-25,Crystal Palace,Justin Devenny,184,494,full
2024-25,Crystal Palace,Asher Agbinone,,4,UNMATCHED
2024-25,Crystal Palace,Kaden Rodney,186,0,full
2024-25,Crystal Palace,Maxence Lacroix,190,3116,full
2024-25,Crystal Palace,Caleb Kporha,,11,UNMATCHED
2024-25,Crystal Palace,Zach Marsh,,0,UNMATCHED
2024-25,Crystal Palace,Romain Esse,178,138,full
2024-25,Crystal Palace,Oliver Glasner,,0,UNMATCHED
2024-25,Everton,Armando Broja,191,327,full
2024-25,Everton,Abdoulaye Doucouré,184,2563,full
2024-25,Everton,Norberto Bercique Gomes Betuncal,194,1521,full
2024-25,Everton,Jarrad Branthwaite,195,2509,full
2024-25,Everton,Dominic Calvert-Lewin,187,1602,full
2024-25,Everton,Séamus Coleman,177,214,full
2024-25,Everton,Idrissa Gueye,174,3063,surname+initial
2024-25,Everton,James Garner,182,1590,full
2024-25,Everton,Jack Harrison,175,2068,full
2024-25,Everton,Mason Holgate,184,5,full
2024-25,Everton,Tim Iroegbunam,183,562,full
2024-25,Everton,João Neves Virgínia,192,0,initial+lasttoken
2024-25,Everton,Michael Keane,191,1046,full
2024-25,Everton,Neal Maupay,173,0,full
2024-25,Everton,Dwight McNeil,183,1366,full
2024-25,Everton,Vitalii Mykolenko,180,3082,surname+initial
2024-25,Everton,Iliman Ndiaye,180,2426,full
2024-25,Everton,Nathan Patterson,189,342,full
2024-25,Everton,Jordan Pickford,185,3420,full
2024-25,Everton,James Tarkowski,188,2922,surname+initial
2024-25,Everton,Youssef Ramalho Chermiti,192,42,full
2024-25,Everton,Ashley Young,175,1864,full
2024-25,Everton,Carlos Alcaraz Durán,181,766,initial+lasttoken
2024-25,Everton,Jesper Lindstrøm,182,1229,full
2024-25,Everton,Jake O'Brien,197,1568,full
2024-25,Everton,Harrison Armstrong,,47,UNMATCHED
2024-25,Everton,Jenson Metcalfe,,0,UNMATCHED
2024-25,Everton,Asmir Begovic,199,0,full
2024-25,Everton,Roman Dixon,,90,UNMATCHED
2024-25,Everton,Orel Mangala,178,1257,full
2024-25,Everton,Callum Bates,,0,UNMATCHED
2024-25,Everton,Martin Sherif,184,0,surname+initial
2024-25,Everton,David Moyes,,0,UNMATCHED
2024-25,Everton,Isaac Heath,,0,UNMATCHED
2024-25,Everton,Coby Ebere,,0,UNMATCHED
2024-25,Everton,Reece Welch,197,0,full
2024-25,Fulham,Reiss Nelson,175,483,full
2024-25,Fulham,Emile Smith Rowe,182,2036,full
2024-25,Fulham,Joachim Andersen,192,2673,full
2024-25,Fulham,Adama Traoré,177,1756,surname+initial
2024-25,Fulham,Andreas Hoelgebaum Pereira,178,2004,alias
2024-25,Fulham,Calvin Bassey,185,3074,full
2024-25,Fulham,Steven Benda,193,0,full
2024-25,Fulham,Tom Cairney,186,610,full
2024-25,Fulham,Timothy Castagne,185,1642,full
2024-25,Fulham,Issa Diop,194,1334,full
2024-25,Fulham,Luke Harris,168,0,full
2024-25,Fulham,Alex Iwobi,185,2981,full
2024-25,Fulham,Bernd Leno,189,3420,full
2024-25,Fulham,Saša Lukić,183,2348,full
2024-25,Fulham,Kevin Mbabu,184,0,surname+initial
2024-25,Fulham,Rodrigo Muniz Carvalho,185,943,full
2024-25,Fulham,Raúl Jiménez,188,2486,surname+initial
2024-25,Fulham,Tim Ream,186,0,full
2024-25,Fulham,Harrison Reed,175,100,surname+initial
2024-25,Fulham,Antonee Robinson,182,3166,full
2024-25,Fulham,Jay Stansfield,187,1,full
2024-25,Fulham,Kenny Tete,180,1773,full
2024-25,Fulham,Carlos Vinícius Alves Morais,190,13,full
2024-25,Fulham,Harry Wilson,173,1148,full
2024-25,Fulham,Ryan Sessegnon,178,574,full
2024-25,Fulham,Jorge Cuenca Barreno,190,349,full
2024-25,Fulham,Josh King,184,126,surname+initial
2024-25,Fulham,Martial Godo,169,21,full
2024-25,Fulham,Sander Berge,195,2221,full
2024-25,Fulham,Samuel Amissah,,0,UNMATCHED
2024-25,Fulham,Marco Alexandre Saraiva da Silva,,0,UNMATCHED
2024-25,Fulham,Willian Borges da Silva,175,251,full
2024-25,Ipswich,Julio Enciso,173,1155,full
2024-25,Ipswich,Ali Al-Hamadi,187,125,surname+initial
2024-25,Ipswich,Elkan Baggott,194,0,full
2024-25,Ipswich,Nathan Broadhead,178,690,full
2024-25,Ipswich,Cameron Burgess,196,1540,surname+initial
2024-25,Ipswich,Wes Burns,173,922,full
2024-25,Ipswich,Conor Chaplin,168,845,full
2024-25,Ipswich,Harry Clarke,180,377,surname+initial
2024-25,Ipswich,Leif Davis,180,2742,full
2024-25,Ipswich,Liam Delap,186,2587,full
2024-25,Ipswich,George Edmundson,190,1,surname+initial
2024-25,Ipswich,Jacob Greaves,194,2205,full
2024-25,Ipswich,Marcus Myers-Harness,180,43,initial+lasttoken
2024-25,Ipswich,George Hirst,191,645,surname+initial
2024-25,Ipswich,Cameron Humphreys,178,0,full
2024-25,Ipswich,Omari Giraud-Hutchinson,174,2585,full
2024-25,Ipswich,Ben Johnson,184,1346,full
2024-25,Ipswich,Freddie Ladapo,185,0,surname+initial
2024-25,Ipswich,Massimo Luongo,176,195,surname+initial
2024-25,Ipswich,Sam Morsy,175,2749,full
2024-25,Ipswich,Corrie Ndaba,188,0,surname+initial
2024-25,Ipswich,Cieran Slicker,191,0,full
2024-25,Ipswich,Jack Taylor,185,837,full
2024-25,Ipswich,Axel Tuanzebe,185,1710,full
2024-25,Ipswich,Christian Walton,195,630,full
2024-25,Ipswich,Luke Woolfenden,193,1187,surname+initial
2024-25,Ipswich,Kalvin Phillips,178,1231,full
2024-25,Ipswich,Arijanet Muric,197,1620,surname+initial
2024-25,Ipswich,Jaden Philogene,181,796,full
2024-25,Ipswich,Conor Townsend,183,334,full
2024-25,Ipswich,Sam Szmodics,168,988,surname+initial
2024-25,Ipswich,Jens Cajuste,188,1960,full
2024-25,Ipswich,Dara O'Shea,189,3122,full
2024-25,Ipswich,Jack Clarke,181,1161,full
2024-25,Ipswich,Chiedozie Ogbene,181,237,full
2024-25,Ipswich,Ben Godfrey,183,158,full
2024-25,Ipswich,Kieran McKenna,,0,UNMATCHED
2024-25,Ipswich,Alex Palmer,191,1170,full
2024-25,Ipswich,Somto Boniface,,0,UNMATCHED
2024-25,Ipswich,Tom Taylor,185,0,surname+initial
2024-25,Leicester,Facundo Buonanotte,174,1508,full
2024-25,Leicester,Jordan Ayew,182,1649,full
2024-25,Leicester,Odsonne Edouard,187,141,full
2024-25,Leicester,Boubakary Soumaré,188,2165,full
2024-25,Leicester,Tom Cannon,180,0,surname+initial
2024-25,Leicester,Hamza Choudhury,178,129,full
2024-25,Leicester,Conor Coady,186,1712,full
2024-25,Leicester,Patson Daka,183,717,full
2024-25,Leicester,Bobby De Cordova-Reid,170,734,full
2024-25,Leicester,Wout Faes,187,2812,full
2024-25,Leicester,Michael Golding,,1,UNMATCHED
2024-25,Leicester,Mads Hermansen,185,2385,full
2024-25,Leicester,Daniel Iversen,193,0,surname+initial
2024-25,Leicester,James Justin,183,2912,full
2024-25,Leicester,Victor Kristiansen,181,2481,surname+initial
2024-25,Leicester,Wanya Marçal-Madivádua,181,0,full
2024-25,Leicester,Stephy Mavididi,182,1606,full
2024-25,Leicester,Kasey McAteer,177,846,full
2024-25,Leicester,Wilfred Ndidi,183,2325,full
2024-25,Leicester,Caleb Okoli,191,1122,full
2024-25,Leicester,Ricardo Barbosa Pereira,187,382,webname-full
2024-25,Leicester,Harry Souttar,198,0,full
2024-25,Leicester,Jakub Stolarczyk,194,900,full
2024-25,Leicester,Luke Thomas,177,1109,surname+initial
2024-25,Leicester,Jamie Vardy,179,2825,full
2024-25,Leicester,Jannik Vestergaard,199,1390,full
2024-25,Leicester,Danny Ward,191,135,surname+initial
2024-25,Leicester,Harry Winks,176,1536,full
2024-25,Leicester,Oliver Skipp,175,1118,full
2024-25,Leicester,Abdul Fatawu,,576,UNMATCHED
2024-25,Leicester,Will Alves,188,1,initial+lasttoken
2024-25,Leicester,Ben Nelson,187,0,full
2024-25,Leicester,Bilal El Khannouss,180,2179,full
2024-25,Leicester,Henry Cartwright,191,0,surname+initial
2024-25,Leicester,Thomas Wilson-Brown,185,0,initial+lasttoken
2024-25,Leicester,Woyo Coulibaly,188,107,full
2024-25,Leicester,Ruud van Nistelrooij,,0,UNMATCHED
2024-25,Leicester,Jeremy Monga,,105,UNMATCHED
2024-25,Leicester,Olabade Aluko,173,1,initial+lasttoken
2024-25,Leicester,Jake Evans,173,21,full
2024-25,Leicester,Sammy Braybrooke,170,0,full
2024-25,Liverpool,Alisson Ramses Becker,193,2508,full
2024-25,Liverpool,Trent Alexander-Arnold,180,2362,surname+initial
2024-25,Liverpool,Stefan Bajčetić Maquieira,185,0,full
2024-25,Liverpool,Conor Bradley,181,744,full
2024-25,Liverpool,Bobby Clark,178,0,full
2024-25,Liverpool,Darwin Núñez Ribeiro,187,1113,initial+lasttoken
2024-25,Liverpool,Diogo Teixeira da Silva,178,1182,alias
2024-25,Liverpool,Ben Doak,176,0,full
2024-25,Liverpool,Harvey Elliott,168,359,full
2024-25,Liverpool,Endo Wataru,178,259,tokens
2024-25,Liverpool,Cody Gakpo,193,1921,full
2024-25,Liverpool,Joe Gomez,188,517,full
2024-25,Liverpool,Ryan Gravenberch,190,3160,full
2024-25,Liverpool,Curtis Jones,185,1702,full
2024-25,Liverpool,Caoimhin Kelleher,188,900,full
2024-25,Liverpool,Ibrahima Konaté,194,2561,full
2024-25,Liverpool,Luis Díaz,180,2393,full
2024-25,Liverpool,Mohamed Salah,175,3374,full
2024-25,Liverpool,Alexis Mac Allister,176,2597,full
2024-25,Liverpool,James McConnell,180,0,full
2024-25,Liverpool,Tyler Morton,178,0,surname+initial
2024-25,Liverpool,Nathaniel Phillips,190,0,full
2024-25,Liverpool,Jarell Quansah,190,488,full
2024-25,Liverpool,Rhys Williams,195,0,surname+initial
2024-25,Liverpool,Andrew Robertson,178,2479,full
2024-25,Liverpool,Dominik Szoboszlai,186,2485,full
2024-25,Liverpool,Konstantinos Tsimikas,179,829,full
2024-25,Liverpool,Virgil van Dijk,193,3330,full
2024-25,Liverpool,Federico Chiesa,175,103,full
2024-25,Liverpool,Vítezslav Jaros,190,11,full
2024-25,Liverpool,Harvey Davies,190,0,full
2024-25,Liverpool,Treymaurice Nyoni,180,0,surname+initial
2024-25,Liverpool,Amara Nallo,186,0,full
2024-25,Liverpool,Jayden Danns,183,10,full
2024-25,Liverpool,Arne Slot,185,0,full
2024-25,Man City,Manuel Akanji,188,2012,full
2024-25,Man City,Nathan Aké,180,677,full
2024-25,Man City,Bernardo Veiga de Carvalho e Silva,173,2667,alias
2024-25,Man City,Oscar Bobb,174,14,full
2024-25,Man City,Scott Carson,188,0,full
2024-25,Man City,Kevin De Bruyne,181,1694,full
2024-25,Man City,Jérémy Doku,173,1506,full
2024-25,Man City,Ederson Santana de Moraes,188,2320,full
2024-25,Man City,Phil Foden,171,1771,full
2024-25,Man City,Jack Grealish,180,710,full
2024-25,Man City,Joško Gvardiol,185,3278,full
2024-25,Man City,Erling Haaland,195,2736,full
2024-25,Man City,Julián Álvarez,170,0,full
2024-25,Man City,João Cavaco Cancelo,182,0,initial+lasttoken
2024-25,Man City,Mateo Kovačić,177,2194,full
2024-25,Man City,Rico Lewis,169,1888,full
2024-25,Man City,Matheus Luiz Nunes,183,1670,full
2024-25,Man City,James McAtee,180,340,full
2024-25,Man City,Stefan Ortega Moreno,185,1099,full
2024-25,Man City,Rodrigo 'Rodri' Hernandez,,72,UNMATCHED
2024-25,Man City,Rúben Gato Alves Dias,187,2269,alias
2024-25,Man City,John Stones,188,544,full
2024-25,Man City,Kyle Walker,183,966,full
2024-25,Man City,Sávio 'Savinho' Moreira de Oliveira,176,1760,webname-full
2024-25,Man City,Nico O'Reilly,193,525,full
2024-25,Man City,Ilkay Gündogan,180,2218,full
2024-25,Man City,Issa Kaboré,180,0,full
2024-25,Man City,Jacob Wright,193,0,surname+initial
2024-25,Man City,Jahmai Simpson-Pusey,187,95,full
2024-25,Man City,Josh Wilson-Esbrand,176,0,full
2024-25,Man City,Divin Mubama,183,27,full
2024-25,Man City,Max Alleyne,,0,UNMATCHED
2024-25,Man City,Spike Brits,,0,UNMATCHED
2024-25,Man City,Abdukodir Khusanov,186,503,full
2024-25,Man City,Vitor de Oliveira Nunes dos Reis,,1,UNMATCHED
2024-25,Man City,Pep Guardiola,,0,UNMATCHED
2024-25,Man City,Omar Marmoush,183,1174,full
2024-25,Man City,Nico González,180,760,surname+initial
2024-25,Man City,Claudio Echeverri,171,5,full
2024-25,Man Utd,Amad Diallo,173,1898,full
2024-25,Man Utd,Antony Matheus dos Santos,172,135,full
2024-25,Man Utd,Bruno Borges Fernandes,179,3017,alias
2024-25,Man Utd,Altay Bayindir,198,360,full
2024-25,Man Utd,Carlos Henrique Casimiro,185,1489,initial+lasttoken
2024-25,Man Utd,Diogo Dalot Teixeira,183,2812,alias
2024-25,Man Utd,Christian Eriksen,182,1052,full
2024-25,Man Utd,Jonny Evans,188,312,full
2024-25,Man Utd,Alejandro Garnacho,180,2188,full
2024-25,Man Utd,Hannibal Mejbri,182,0,full
2024-25,Man Utd,Tom Heaton,188,0,full
2024-25,Man Utd,Rasmus Højlund,191,1998,surname+initial
2024-25,Man Utd,Victor Lindelöf,187,695,full
2024-25,Man Utd,Harry Maguire,193,1751,full
2024-25,Man Utd,Kobbie Mainoo,175,1646,surname+initial
2024-25,Man Utd,Tyrell Malacia,169,99,full
2024-25,Man Utd,Lisandro Martínez,174,1751,surname+initial
2024-25,Man Utd,Scott McTominay,193,17,full
2024-25,Man Utd,Mason Mount,181,613,full
2024-25,Man Utd,André Onana,190,3060,full
2024-25,Man Utd,Facundo Pellistri Rebollo,175,0,full
2024-25,Man Utd,Luke Shaw,181,346,surname+initial
2024-25,Man Utd,Joshua Zirkzee,193,1385,full
2024-25,Man Utd,Leny Yoro,190,1160,full
2024-25,Man Utd,Matthijs de Ligt,189,2119,full
2024-25,Man Utd,Noussair Mazraoui,183,2836,full
2024-25,Man Utd,Toby Collyer,,174,UNMATCHED
2024-25,Man Utd,Ethan Wheatley,,0,UNMATCHED
2024-25,Man Utd,Manuel Ugarte,182,1777,surname+initial
2024-25,Man Utd,Ayden Heaven,,169,UNMATCHED
2024-25,Man Utd,Jack Fletcher,180,0,surname+initial
