player_id,player,last_season,country_of_birth,city_of_birth,country_of_citizenship,foot,height_in_cm,highest_market_value_in_eur
277635,Rominigue Kouamé,2023,Cote d'Ivoire,Lopou,Mali,left,177.0,5000000.0
278166,Amari'i Bell,2023,England,Burton upon Trent,Jamaica,left,180.0,2500000.0
278323,Alexander Fuchs,2018,Germany,Mnchen,Germany,right,186.0,1250000.0
278332,Florian Neuhaus,2024,Germany,Landsberg am Lech,Germany,right,185.0,38000000.0
278359,Borja Iglesias,2024,Spain,Santiago de Compostela,Spain,right,187.0,28000000.0
278531,Sebastiano Luperto,2024,Italy,Lecce,Italy,left,191.0,5000000.0
278837,Luis Rioja,2024,Spain,Sevilla,Spain,left,176.0,4000000.0
279079,Lukas Mühl,2018,Germany,Zwiesel,Germany,right,189.0,4500000.0
279455,Harry Wilson,2024,Wales,Wrexham,Wales,left,173.0,25000000.0
279570,Daler Kuzyaev,2024,Russia,"Naberezhnye Chelny, Tatarstan Republic",Russia,right,182.0,11000000.0
280387,Vincent Sierro,2024,Switzerland,Sion,Switzerland,right,185.0,4000000.0
280730,Álvaro Odriozola,2024,Spain,Donostia-San Sebastin,Spain,right,176.0,30000000.0
281319,Alberth Elis,2022,Honduras,San Pedro Sula,Honduras,right,185.0,6500000.0
281404,Kenedy,2024,Brazil,Santa Rita do Sapuca,Brazil,left,180.0,12000000.0
281755,Iván Alejo,2023,Spain,Valladolid,Spain,right,186.0,4000000.0
281963,Lucas Hernández,2024,France,Marseille,France,left,184.0,70000000.0
281989,Luis Milla,2024,Spain,Madrid,Spain,right,175.0,6000000.0
282041,Presnel Kimpembe,2024,France,Beaumont-sur-Oise,France,left,183.0,40000000.0
282058,Cheikh N'Doye,2018,Senegal,Rufisque,Senegal,right,193.0,4000000.0
282349,Timo Becker,2024,Germany,Herten,Germany,right,190.0,2000000.0
282388,Giovanni Simeone,2024,Argentina,Buenos Aires,Argentina,right,180.0,25000000.0
282406,Álvaro Jiménez,2021,Spain,Crdoba,Spain,right,175.0,1000000.0
282429,Sergio Reguilón,2024,Spain,Madrid,Spain,left,178.0,28000000.0
282577,Lukas Klünter,2021,Germany,Euskirchen,Germany,right,184.0,5000000.0
282672,Benito Ramírez,2024,Spain,La Aldea de San Nicols,Spain,left,179.0,800000.0
282694,Augusto Solari,2022,Argentina,Rosario,Argentina,right,176.0,6000000.0
282700,Enric Franquesa,2024,Spain,Sant Cugat del Valls,Spain,left,175.0,1500000.0
282722,Álex Collado,2022,Spain,Sabadell,Spain,left,177.0,5000000.0
282810,Carles Pérez,2024,Spain,Granollers,Spain,left,173.0,10000000.0
282900,Pablo Martínez,2020,France,Orange,France,left,182.0,3500000.0
283001,Noah Joel Sarenren Bazee,2022,,Celle,,right,183.0,1500000.0
283127,Oualid El Hajjam,2024,France,Chteauroux,Morocco,right,181.0,1200000.0
283141,Blendi Idrizi,2022,Germany,Bonn,Kosovo,right,179.0,600000.0
283528,Ignacio Pussetto,2022,Argentina,Caada Rosqun,Argentina,right,180.0,10000000.0
283871,Florian Dietz,2023,Germany,Bad Neustadt an der Saale,Germany,right,190.0,1000000.0
283994,Ludovic Ajorque,2024,Runion,Saint-Joseph,France,left,196.0,16000000.0
284248,Paul Jaeckel,2023,Germany,Eisenhttenstadt,Germany,right,186.0,7500000.0
284595,Tommaso Augello,2024,Italy,Milano,Italy,left,180.0,4000000.0
284727,Jonathan Calleri,2020,Argentina,Buenos Aires,Argentina,right,181.0,10000000.0
284732,Ramy Bensebaini,2024,Algeria,Constantine,Algeria,left,187.0,22000000.0
284737,Törles Knöll,2018,Germany,Dieburg,Germany,right,184.0,1000000.0
284854,Carles Aleñá,2024,Spain,Matar,Spain,left,180.0,30000000.0
285323,Baptiste Santamaria,2024,France,Saint-Doulchard,France,right,183.0,16000000.0
285845,Ainsley Maitland-Niles,2024,England,London,England,right,180.0,18000000.0
285951,Nathan de Medina,2021,Belgium,Brssel,Belgium,right,183.0,900000.0
286297,Lorenzo Pellegrini,2024,Italy,Roma,Italy,right,186.0,45000000.0
286384,Eric Bailly,2024,Cote d'Ivoire,Bingerville,Cote d'Ivoire,right,187.0,35000000.0
286596,Emir Karic,2023,Austria,Linz,Bosnia-Herzegovina,left,184.0,1000000.0
286779,Jorge Meré,2023,Spain,Oviedo,Spain,right,182.0,10000000.0
286949,Adam Masina,2024,Morocco,Khouribga,Morocco,left,191.0,7000000.0
287188,Dejan Ljubicic,2023,Austria,Wien,Austria,right,187.0,10000000.0
287367,Luca Vignali,2022,Italy,La Spezia,Italy,right,186.0,1300000.0
287635,Assane Dioussé,2024,Senegal,Dakar,Senegal,left,175.0,5000000.0
287717,Emanuele Ndoj,2019,Italy,Catania,Albania,right,189.0,3000000.0
287875,Luca Fiordilino,2021,Italy,Palermo,Italy,right,178.0,1500000.0
287876,Antonino La Gumina,2020,Italy,Palermo,Italy,right,182.0,6000000.0
287920,Tim Skarke,2024,Germany,Heidenheim an der Brenz,Germany,right,181.0,3000000.0
288225,Ludovic Blas,2024,France,Colombes,France,left,180.0,22000000.0
288230,Ousmane Dembélé,2024,France,Vernon,France,both,178.0,120000000.0
288255,Donny van de Beek,2024,Netherlands,Nijkerkerveen,Netherlands,right,184.0,55000000.0
288340,Phillip Tietz,2024,Germany,Braunschweig,Germany,right,190.0,5000000.0
289061,Alessandro Murgia,2019,Italy,Roma,Italy,right,185.0,6000000.0
289167,Kamil Jóźwiak,2023,Poland,Midzyrzecz,Poland,right,176.0,4000000.0
289182,Christopher Antwi-Adjei,2023,Germany,Hagen,Ghana,right,174.0,2200000.0
289236,Jon Bautista,2021,Spain,Mahn,Spain,right,180.0,5000000.0
289255,Andoni Gorosabel,2024,Spain,Arrasate,Spain,right,174.0,10000000.0
289257,Jon Guridi,2024,Spain,Azpeitia,Spain,left,179.0,5000000.0
289286,Luca Sangalli,2020,Spain,San Sebastin,Spain,right,167.0,4000000.0
289432,Dylan Batubinsika,2024,France,Cergy-Pontoise,DR Congo,right,185.0,2500000.0
289446,Yerry Mina,2024,Colombia,Guachen,Colombia,right,195.0,30000000.0
289592,Orel Mangala,2024,Belgium,Brussel,Belgium,right,178.0,22000000.0
289802,Rafael Ratão,2022,,Cascavel,,right,183.0,2500000.0
289835,Jens Stage,2024,Denmark,Hjbjerg,Denmark,right,187.0,12000000.0
290017,Hassane Kamara,2024,France,Saint-Denis,Cote d'Ivoire,left,170.0,8000000.0
290273,Álvaro Tejero,2024,Spain,Madrid,Spain,both,174.0,3000000.0
290532,Saïd Benrahma,2023,Algeria,An Tmouchent,Algeria,right,172.0,25000000.0
290561,Alexandre Mendy,2020,France,Toulon,Guinea-Bissau,right,184.0,3500000.0
290587,Ellyes Skhiri,2024,France,Lunel,Tunisia,right,185.0,13000000.0
290593,Sada Thioub,2022,France,Nanterre,Senegal,right,179.0,5500000.0
291417,Ferland Mendy,2024,France,Meulan-en-Yvelines,France,left,180.0,50000000.0
292139,Sammie Szmodics,2024,England,Colchester,Ireland,right,168.0,12000000.0
292417,Demarai Gray,2022,England,Birmingham,Jamaica,right,183.0,22000000.0
292534,Eric Smith,2024,Sweden,Halmstad,Sweden,right,192.0,5000000.0
292749,Fabinho,2016,Portugal,Santa Maria da Feira,Portugal,right,180.0,600000.0
292808,Wout Faes,2024,Belgium,Mol,Belgium,right,187.0,20000000.0
292818,Jonathan Bamba,2023,France,Alfortville,Cote d'Ivoire,right,175.0,25000000.0
293194,Borna Sosa,2024,Croatia,Zagreb,Croatia,left,187.0,23000000.0
293200,Nikola Vlašić,2024,Croatia,Split,Croatia,right,179.0,30000000.0
293210,Amer Gojak,2020,Bosnia-Herzegovina,Sarajevo,Bosnia-Herzegovina,right,184.0,7000000.0
293281,Jacob Bruun Larsen,2024,Denmark,Lyngby,Denmark,right,183.0,20000000.0
293385,Dani Olmo,2024,Spain,Terrassa,Spain,right,179.0,60000000.0
293569,Josh Brownhill,2023,England,Warrington,England,right,179.0,18000000.0
293592,Brandon Borrello,2019,Australia,Adelaide,Australia,right,178.0,1200000.0
293944,Habib Maïga,2023,Cote d'Ivoire,Gagnoa,Cote d'Ivoire,right,181.0,5500000.0
294057,James Maddison,2024,England,Coventry,England,right,175.0,70000000.0
294808,Franck Kessié,2022,Cote d'Ivoire,Ouragahio,Cote d'Ivoire,right,183.0,55000000.0
294817,Thiago Silva,2023,Brazil,Rio de Janeiro,Brazil,right,188.0,300000.0
294873,Thiago Maia,2019,Brazil,Boa Vista,Brazil,left,179.0,9000000.0
295060,Koji Miyoshi,2024,Japan,"Kawasaki, Kanagawa",Japan,left,167.0,3000000.0
295065,Toni Moya,2021,Spain,Mrida,Spain,right,185.0,1500000.0
295183,Răzvan Marin,2024,Romania,Bucharest,Romania,right,178.0,15000000.0
295313,Taiwo Awoniyi,2024,Nigeria,Ilorin,Nigeria,right,183.0,30000000.0
295330,Kelechi Iheanacho,2022,Nigeria,Imo,Nigeria,left,185.0,20000000.0
295331,Isaac Success,2023,Nigeria,Benin City,Nigeria,right,182.0,5000000.0
295622,Keidi Bare,2022,Albania,Fier,Albania,right,174.0,4000000.0
296359,Félix Eboa Eboa,2018,Cameroon,Douala,Cameroon,right,186.0,5000000.0
296397,Arne Maier,2024,Germany,Ludwigsfelde,Germany,right,186.0,24000000.0
296422,Fodé Ballo-Touré,2024,France,Conflans-Sainte-Honorine,Senegal,left,182.0,12000000.0
296879,Steffen Tigges,2023,Germany,Osnabrck,Germany,left,194.0,3500000.0
296986,Tyler Roberts,2022,England,Gloucester,Wales,right,180.0,8000000.0
297070,Hamari Traoré,2024,Mali,Bamako,Mali,right,175.0,10000000.0
297212,Joe Rodon,2023,Wales,Swansea,Wales,right,193.0,10000000.0
298091,Harry Souttar,2024,Scotland,Aberdeen,Australia,right,198.0,15000000.0
298410,João Pedro,2023,Portugal,So Miguel,Guinea-Bissau,right,185.0,450000.0
298575,Kike Barja,2024,Spain,Noin,Spain,right,179.0,4000000.0
298583,Eray Cömert,2024,Switzerland,Rheinfelden,Switzerland,right,183.0,4000000.0
298589,David García,2023,Spain,Ibero,Spain,both,186.0,20000000.0
298635,Grigoris Kastanos,2024,Cyprus,Sotira,Cyprus,left,179.0,1800000.0
298975,Pol Lirola,2024,Spain,Mollet del Valls,Spain,right,183.0,13000000.0
298976,Borja Mayoral,2024,Spain,Parla,Spain,right,182.0,15000000.0
300532,Pontus Almqvist,2024,Sweden,Nykping,Sweden,left,183.0,3000000.0
300716,Kieran Tierney,2024,Isle of Man,Douglas,Scotland,left,180.0,32000000.0
301236,Francesco Cassata,2021,Italy,Sarzana,Italy,right,183.0,3500000.0
302215,Naby Keïta,2023,Guinea,Conakry,Guinea,right,172.0,65000000.0
302371,Toni Martínez,2024,Spain,Barrio del Progreso,Spain,right,187.0,7000000.0
303116,Gaetano Castrovilli,2024,Italy,Canosa di Puglia,Italy,right,187.0,25000000.0
303254,Fikayo Tomori,2024,Canada,"Calgary, Alberta",England,right,185.0,50000000.0
305274,Fred Onyedinma,2023,Nigeria,Lagos,Nigeria,right,185.0,800000.0
306024,Dominic Calvert-Lewin,2024,England,Sheffield,England,right,189.0,45000000.0
306191,Jason Berthomier,2022,France,Montluon,France,left,177.0,1250000.0
306382,Benjamin Tetteh,2023,Ghana,Accra,Ghana,right,193.0,4500000.0
307183,Sirlord Conteh,2024,Germany,Hamburg,Germany,right,178.0,1500000.0
307519,Fede San Emeterio,2023,Spain,Sierra de Ibio,Spain,right,176.0,5000000.0
308133,Ado Onaiwu,2024,Japan,"Kamikawa, Saitama",Japan,right,180.0,1800000.0
308279,Rolando Mandragora,2024,Italy,Napoli,Italy,left,183.0,15000000.0
309110,Brais Méndez,2024,Spain,Mos,Spain,left,184.0,40000000.0
309400,Kai Havertz,2024,Germany,Aachen,Germany,left,193.0,90000000.0
309944,Tyronne Ebuehi,2024,Netherlands,Haarlem,Nigeria,right,187.0,2500000.0
310458,Giangiacomo Magnani,2023,Italy,Correggio,Italy,right,192.0,5000000.0
310527,Paulo Azzi,2023,Brazil,Bragana Paulista,Brazil,right,188.0,1600000.0
311044,Alfonso Espino,2024,Uruguay,San Jacinto,Uruguay,left,172.0,6000000.0
312314,Otávio,2021,Brazil,Macei,Brazil,right,173.0,8000000.0
312731,Diego Moreno,2020,Colombia,Apartad,Colombia,right,186.0,800000.0
313477,Paolo Ghiglione,2022,Italy,Voghera,Italy,right,191.0,4000000.0
314183,Karlan Grant,2020,England,London,England,right,183.0,10000000.0
314210,Tom Davies,2023,England,Liverpool,England,right,180.0,18000000.0
314288,Lukas Nmecha,2024,Germany,Hamburg,Germany,right,185.0,18000000.0
314353,Trent Alexander-Arnold,2024,England,Liverpool,England,right,175.0,110000000.0
314678,Brahim Díaz,2024,Spain,Mlaga,Morocco,both,170.0,45000000.0
314875,Jarrod Bowen,2024,England,Leominster,England,left,176.0,50000000.0
314912,Jérôme Hergault,2021,France,Montmorency,France,right,185.0,300000.0
314940,Dimitri Liénard,2022,France,Belfort,France,left,181.0,2000000.0
314965,Pedro Pereira,2024,Portugal,Vendas Novas,Portugal,right,185.0,2300000.0
315063,Nahitan Nández,2023,Uruguay,Punta del Este,Uruguay,right,172.0,26000000.0
315110,Karl Toko Ekambi,2022,France,Paris,Cameroon,right,182.0,18000000.0
315131,Timothy Fosu-Mensah,2023,Netherlands,Amsterdam,Netherlands,right,185.0,7000000.0
315145,Azor Matusiwa,2024,Netherlands,Hilversum,Netherlands,right,173.0,13000000.0
315289,Myrto Uzuni,2023,Albania,Berat,Albania,right,178.0,10000000.0
315332,Aymen Barkok,2023,Germany,Frankfurt am Main,Morocco,right,189.0,3500000.0
315762,Luca de la Torre,2023,United States,"San Diego, California",United States,right,177.0,3500000.0
315779,Christian Pulisic,2024,United States,"Hershey, Pennsylvania",United States,right,177.0,60000000.0
315843,Alessandro Semprini,2019,Italy,Brescia,Italy,right,183.0,800000.0
315853,Alessandro Bastoni,2024,Italy,Casalmaggiore,Italy,left,190.0,80000000.0
315862,Filippo Melegoni,2023,Italy,Bergamo,Italy,right,186.0,2000000.0
315865,Andrea Pinamonti,2024,Italy,Cles,Italy,right,185.0,20000000.0
315867,Gianluca Scamacca,2024,Italy,Roma,Italy,right,195.0,35000000.0
315969,Scott McTominay,2024,England,Lancaster,Scotland,right,191.0,40000000.0
316125,Ben Chilwell,2024,England,Milton Keynes,England,left,180.0,50000000.0
316137,Moussa Doumbia,2021,Cote d'Ivoire,Bouak,Mali,right,173.0,2500000.0
316575,Moritz-Broni Kwarteng,2023,Germany,Stuttgart,Germany,both,175.0,1500000.0
316889,Hirving Lozano,2023,Mexico,Mexico City,Mexico,right,175.0,45000000.0
316934,Nikola Moro,2024,Croatia,Split,Croatia,right,184.0,9000000.0
318204,David Raum,2024,Germany,Nrnberg,Germany,left,181.0,26000000.0
318523,Romain Perraud,2024,France,Toulouse,France,left,173.0,12000000.0
319160,Jakub Jankto,2024,Czech Republic,Praha,Czech Republic,left,184.0,15000000.0
319301,Daniel James,2022,England,Beverley,Wales,right,171.0,28000000.0
319745,Dani Ceballos,2024,Spain,Utrera,Spain,right,179.0,45000000.0
319900,Elijah Adebayo,2023,England,London,England,,193.0,12000000.0
320271,Toni Lato,2024,Spain,La Pobla de Vallbona,Spain,left,171.0,8000000.0
320411,Philip Billing,2024,Denmark,Copenhagen,Denmark,left,193.0,22000000.0
321070,Hannes Wolf,2023,Austria,Graz,Austria,left,179.0,12000000.0
321528,Denzel Dumfries,2024,Netherlands,Rotterdam,Netherlands,right,188.0,30000000.0
322305,Jean-Victor Makengo,2023,France,tampes,France,left,177.0,10000000.0
322655,Flavius Daniliuc,2024,Austria,Wien,Austria,right,188.0,8000000.0
322985,Gustavo Hamer,2023,Brazil,Itajai,Netherlands,right,169.0,16000000.0
323147,Enrico Brignola,2019,Italy,Caserta,Italy,left,168.0,4500000.0
323169,Sergio García,2014,Spain,Rota,Spain,,182.0,100000.0
323831,Rafael Borré,2023,Colombia,Barranquilla,Colombia,right,174.0,20000000.0
323872,Andrés Cubas,2020,Argentina,Aristbulo del Valle,Paraguay,right,166.0,4500000.0
323954,Walace,2023,Brazil,Salvador,Brazil,right,188.0,14000000.0
324223,James Bree,2024,England,Wakefield,England,right,178.0,3000000.0
324278,Christoph Baumgartner,2024,Austria,Horn,Austria,right,180.0,24000000.0
324282,Fabio Depaoli,2022,Italy,Riva del Garda,Italy,right,182.0,5000000.0
324358,Ollie Watkins,2024,England,Torquay,England,right,180.0,65000000.0
324377,Youssef Maleh,2024,Italy,Castel San Pietro Terme,Morocco,left,179.0,5000000.0
324804,Yann Karamoh,2024,Cote d'Ivoire,Abidjan,France,right,184.0,10000000.0
324811,Arnaud Nordin,2024,France,Paris,France,both,170.0,8000000.0
325993,Oliver Abildgaard,2022,Denmark,Aalborg,Denmark,left,192.0,7500000.0
326029,Donyell Malen,2024,Netherlands,Wieringen,Netherlands,right,176.0,40000000.0
326300,Jeff Reine-Adélaïde,2023,France,Champigny-sur-Marne,France,right,184.0,25000000.0
326330,Frenkie de Jong,2024,Netherlands,Arkel,Netherlands,right,181.0,90000000.0
326416,Dani Calvo,2020,Spain,Huesca,Spain,right,193.0,1500000.0
327126,Anuar,2024,Spain,Ceuta,Morocco,right,173.0,1500000.0
327863,Akim Zedadka,2023,France,Pertuis,Algeria,right,173.0,4000000.0
328658,Kristoffer Ajer,2024,Norway,Rlingen,Norway,right,198.0,18000000.0
329373,Carlo Boukhalfa,2024,Germany,Freiburg im Breisgau,Germany,left,186.0,1000000.0
330208,Alessandro Vogliacco,2024,Italy,Acquaviva delle Fonti,Italy,right,186.0,2000000.0
330223,Hendrik Weydandt,2018,Germany,Gehrden,Germany,right,195.0,1500000.0
330659,Justin Kluivert,2024,Netherlands,Zaandam,Netherlands,both,172.0,35000000.0
331362,Benedikt Pichler,2024,Austria,Salzburg,Austria,right,188.0,2000000.0
331389,Andrés Tello,2020,Colombia,Medelln,Colombia,right,180.0,1500000.0
331496,Valery Fernández,2024,Spain,L'Escala,Spain,right,182.0,5000000.0
331505,Óscar Mingueza,2024,Spain,Santa Perptua de Mogoda,Spain,right,184.0,20000000.0
331560,Takehiro Tomiyasu,2024,Japan,"Fukuoka, Fukuoka",Japan,right,188.0,35000000.0
331726,Tammy Abraham,2024,England,London,England,right,194.0,50000000.0
332560,Deiver Machado,2024,Colombia,Tad,Colombia,left,180.0,4000000.0
332697,Weston McKennie,2024,United States,"Little Elm, Texas",United States,right,185.0,28000000.0
332705,Tyler Adams,2024,United States,"Wappingers Falls, New York",United States,right,175.0,20000000.0
332889,Valentin Rongier,2024,France,Mcon,France,right,172.0,22000000.0
333014,Sander Berge,2024,Norway,Brum,Norway,right,195.0,25000000.0
333241,Joelinton,2024,Brazil,Aliana,Brazil,right,186.0,42000000.0
333361,Chumi,2023,Spain,Laracha,Spain,right,183.0,2500000.0
333383,Bonke Innocent,2023,Nigeria,Kaduna,Nigeria,right,178.0,2000000.0
333516,Sebastian Vasiliadis,2021,Germany,Auenwald,Greece,right,177.0,4000000.0
333647,Jonathan Burkardt,2024,Germany,Darmstadt,Germany,right,183.0,35000000.0
334186,Fabian Kunze,2021,Germany,Bielefeld,Germany,right,191.0,1500000.0
334213,Lukas Daschner,2023,Germany,Duisburg,Germany,both,185.0,1500000.0
334221,Amos Pieper,2024,Germany,Ldinghausen,Germany,right,192.0,7000000.0
334222,Lucas Boyé,2023,Argentina,San Gregorio,Argentina,right,183.0,15000000.0
334526,Denis Zakaria,2024,Switzerland,Genf,Switzerland,right,190.0,45000000.0
334557,Chiquinho,2024,Portugal,Santo Tirso,Portugal,right,175.0,9000000.0
334835,Toma Bašić,2024,Croatia,Zagreb,Croatia,left,190.0,10000000.0
335103,Linton Maina,2023,Germany,Berlin,Germany,right,180.0,9000000.0
335147,Junior Sambia,2024,France,Lyon,France,right,185.0,6500000.0
335721,Ben White,2024,England,Poole,England,right,186.0,55000000.0
336125,Mërgim Vojvoda,2024,Germany,Hof (Saale),Kosovo,right,187.0,5500000.0
336747,Jorge Pombo,2020,Spain,Zaragoza,Spain,right,177.0,1200000.0
336960,Giuseppe Pezzella,2024,Italy,Napoli,Italy,left,187.0,6000000.0
337036,Florent Muslija,2024,Germany,Achern,Kosovo,right,172.0,3000000.0
337066,Toni Villa,2023,Spain,Lorqu,Spain,right,172.0,6000000.0
337333,Alex Král,2024,Slovakia,Koice,Czech Republic,right,186.0,10000000.0
337381,Andrea Cistana,2019,Italy,Brescia,Italy,right,185.0,8000000.0
337715,Umar Sadiq,2024,Nigeria,Kaduna,Nigeria,right,191.0,18000000.0
337716,Claud Adjapong,2019,Italy,Modena,Italy,right,180.0,4000000.0
337725,Christian Kouamé,2024,Cote d'Ivoire,Abidjan,Cote d'Ivoire,right,185.0,22000000.0
337798,Abdu Conté,2022,Guinea-Bissau,Bissau,Portugal,,183.0,3000000.0
337811,Francesco Gelli,2023,Italy,Livorno,Italy,right,173.0,1000000.0
337922,Esteban Burgos,2020,Argentina,Salta,Argentina,right,191.0,3000000.0
337946,Jairo Izquierdo,2020,Spain,Santa Cruz de Tenerife,Spain,left,165.0,800000.0
338032,Deyovaisio Zeefuik,2022,Netherlands,Amsterdam,Netherlands,right,177.0,5000000.0
338285,Unai Núñez,2024,Spain,Portugalete,Spain,right,186.0,20000000.0
338425,Álex Berenguer,2024,Spain,Baraain,Spain,right,175.0,15000000.0
338629,Sebastiaan Bornauw,2024,Belgium,Wemmel,Belgium,right,191.0,14000000.0
338635,Hannes Delcroix,2023,Haiti,Grande Hatte,Belgium,left,183.0,4000000.0
338668,Senne Lynen,2024,Belgium,Antwerpen,Belgium,right,185.0,9000000.0
339314,Deniz Undav,2024,Germany,Varel,Germany,both,179.0,28000000.0
339808,Theo Hernández,2024,France,Marseille,France,left,184.0,60000000.0
339816,Tete Morente,2024,Spain,La Lnea de la Concepcin,Spain,right,184.0,3000000.0
340070,Simone Edera,2022,Italy,Torino,Italy,left,174.0,1500000.0
340151,Andrea Favilli,2021,Italy,Pisa,Italy,right,191.0,6500000.0
340205,Gorka Guruzeta,2024,Spain,Donostia-San Sebastin,Spain,right,188.0,18000000.0
340321,Josh Dasilva,2024,England,London,England,left,184.0,16000000.0
340322,Nathan Tella,2024,England,Stevenage,Nigeria,right,173.0,23000000.0
340324,Eddie Nketiah,2024,England,London,England,right,175.0,35000000.0
340328,Stephy Mavididi,2024,England,Derby,England,right,182.0,11000000.0
340329,Joe Willock,2024,England,London,England,right,186.0,38000000.0
340339,Jorge Sáenz,2024,Spain,Santa Cruz de Tenerife,Spain,right,188.0,3000000.0
340376,Abel Ruiz,2024,Spain,Almussafes,Spain,right,182.0,14000000.0
340394,Abdelhamid Sabiri,2023,Morocco,Goulmima,Morocco,right,186.0,4000000.0
340456,Noussair Mazraoui,2024,Netherlands,Leiderdorp,Morocco,right,183.0,32000000.0
340459,Dani de Wit,2024,Netherlands,Hoorn,Netherlands,right,184.0,5000000.0
340707,Leonardo Sernicola,2022,Italy,Civita Castellana,Italy,right,187.0,2000000.0
340853,Javi Sánchez,2024,Spain,Getafe,Spain,right,189.0,3000000.0
340867,Jaime Seoane,2022,Spain,Madrid,Spain,right,177.0,4000000.0
340950,Diogo Jota,2024,Portugal,Porto,Portugal,right,178.0,60000000.0
341051,Kyle Walker-Peters,2024,England,London,England,right,173.0,25000000.0
341092,Federico Chiesa,2024,Italy,Genova,Italy,right,175.0,70000000.0
341110,Franco Cervi,2024,Argentina,San Lorenzo,Argentina,left,166.0,18000000.0
341227,Juan Miranda,2024,Spain,Olivares,Spain,left,185.0,11000000.0
341278,Iván Martín,2024,Spain,Bilbao,Spain,left,178.0,15000000.0
341317,Oliver Burke,2024,Scotland,Kirkcaldy,Scotland,right,188.0,12000000.0
341501,Hamza Choudhury,2022,England,Loughborough,England,right,178.0,10000000.0
341705,Gerson,2022,,Rio de Janeiro,,left,184.0,22000000.0
341710,William,2021,Brazil,Pelotas,Brazil,right,176.0,14000000.0
342024,João Pedro,2018,Brazil,Presidente Prudente,Brazil,right,179.0,3000000.0
342039,Yannik Keitel,2024,Germany,Breisach am Rhein,Germany,both,186.0,5000000.0
342048,Grady Diangana,2020,DR Congo,Lubumbashi,England,left,180.0,12000000.0
342209,Kévin N'Doram,2023,France,Saint-Sbastien-sur-Loire,France,right,184.0,6000000.0
342226,Irvin Cardona,2024,France,Nmes,France,right,185.0,8000000.0
342229,Kylian Mbappé,2024,France,Paris,France,right,178.0,200000000.0
342385,Guido Rodríguez,2024,Argentina,Senz Pea,Argentina,right,185.0,28000000.0
343052,Nicolas Pépé,2024,France,Mantes-la-Jolie,Cote d'Ivoire,left,183.0,75000000.0
343463,Cyle Larin,2024,Canada,"Brampton, Ontario",Canada,right,188.0,11500000.0
343475,Ben Godfrey,2024,England,York,England,right,184.0,25000000.0
343488,João Gomes,2015,Portugal,Castelo Branco,Portugal,right,190.0,50000.0
343537,Artem Dovbyk,2024,Ukraine,Cherkasy,Ukraine,left,189.0,35000000.0
343945,Niccolò Zanellato,2020,Italy,Milano,Italy,right,187.0,1800000.0
344009,Nathan Broadhead,2024,Wales,Bangor,Wales,right,178.0,5000000.0
344069,Anton Stach,2024,Germany,Buchholz in der Nordheide,Germany,right,194.0,15000000.0
344072,Kelvin Amian,2024,France,Toulouse,France,right,180.0,7000000.0
344381,Christopher Nkunku,2024,France,Lagny-sur-Marne,France,right,177.0,80000000.0
344575,Antonin Bobichon,2022,France,Bagnols-sur-Cze,France,right,178.0,5000000.0
344598,Dan-Axel Zagadou,2024,France,Crteil,France,left,196.0,35000000.0
344599,Yassine Benrahou,2020,France,Le Blanc-Mesnil,Morocco,left,172.0,4000000.0
344605,Boubakary Soumaré,2024,France,Noisy-le-Sec,France,right,188.0,28000000.0
344695,Dayot Upamecano,2024,France,vreux,France,right,186.0,60000000.0
344830,Tahith Chong,2023,Netherlands Antilles,Willemstad,Netherlands,left,185.0,7000000.0
344888,Habib Diallo,2022,,This,,right,186.0,18000000.0
344892,Gauthier Hein,2022,France,Thionville,France,left,170.0,3000000.0
345041,Vlatko Stojanovski,2019,Macedonia,Delcevo,North Macedonia,right,186.0,500000.0
345189,Luka Lochoshvili,2022,Georgia,Tiflis,Georgia,left,192.0,1800000.0
345458,Sebastian Walukiewicz,2024,Poland,Gorzw Wielkopolski,Poland,right,188.0,10000000.0
345590,Jens Odgaard,2024,Denmark,Hillerd,Denmark,left,188.0,12000000.0
346018,Jamal Lewis,2024,England,Luton,Northern Ireland,left,178.0,17000000.0
346289,Mouctar Diakhaby,2024,France,Vendme,Guinea,right,192.0,30000000.0
346314,Trevoh Chalobah,2024,Sierra Leone,Freetown,England,right,192.0,22000000.0
346332,Nassim Boujellab,2022,Germany,Hagen,Morocco,both,182.0,1500000.0
346478,Japhet Tanganga,2023,England,London,England,right,184.0,15000000.0
346499,Danel Sinani,2024,Yugoslavia (Republic),Belgrad,Luxembourg,left,185.0,1500000.0
346561,Luca Ranieri,2024,Italy,La Spezia,Italy,left,187.0,12000000.0
346567,Luca Pellegrini,2024,Italy,Roma,Italy,left,178.0,15000000.0
346707,Sean Longstaff,2024,England,Newcastle upon Tyne,England,right,187.0,25000000.0
346766,Guilherme Arana,2019,Brazil,So Paulo,Brazil,left,176.0,14000000.0
346849,Christoph Klarer,2023,Austria,Bheimkirchen,Austria,right,191.0,3000000.0
346853,Romano Schmid,2024,Austria,Graz,Austria,right,168.0,15000000.0
346890,Noah Okafor,2024,Switzerland,Binningen,Switzerland,right,185.0,25000000.0
346918,Paulinho,2015,Brazil,Belo Horizonte,Brazil,,173.0,250000.0
347253,Dany Mota,2024,Luxembourg,Niederkorn,Portugal,right,180.0,6000000.0
347595,Clément Depres,2020,France,Nmes,France,right,188.0,1500000.0
